pre-parenta 1+; ancestra 1	ancestor
ankira G	anchor
paleo 1++G; antiqi 1; arkeo {prefer paleo} 1	ancient
arkeo- {prefer paleo-} G	ancient {prefix}
e 1++; plus 1++	and
anekdota G	anecdote
angeli 1++G	angel
koleri 1++G; furi 1+; bili; odisi G	anger
indigni	anger [full of ]
gono 1++G; angula 1	angle
kapti piski 1++	angle {v}
koleri 1++G; bili	angry
irita	angry [make ]
brimo	angry sounds [make ]
angustia	anguish
animadversi	animadvert
zoa 1++G; animala {prefer zoa} 1; teri G	animal
adipo	animal fat
verve	animation
pedi-artri 1++; tarsu 1+; taxilus {prefer pedi-artri}	ankle
anexa	annex
anihila	annihilate
aniversari +	anniversary
anota	annotate
deklara 1++; info 1++; publika 1++; sti ski 1++; nunci 1+	announce
vexa 1++; sti koleri 1+G	annoy
koleri 1++G	annoyance
anua 1++	annual
olea 1++G	anoint
unktu	anointed
mirismo G	anointing
anomalo G	anomalous
anonimo G	anonymous
hetero 1++G; plus 1++	another
plus mo [u ] 1*	another one
reakti 1++; responde; repli {prefer reakti}	answer
nega 1++	answer negatively
formika 1++; mirmeko 1+G	ant
antagoni G	antagonize
antarktika 1	antarctic
pre meso-di 1++*; antemeridia {prefer pre meso-di}	ante meridiem
antedata	antedate
antena 1+	antenna
antologi G	anthology
antropoida G	anthropoid
pre-vide 1*	anticipate
stibium G	antimony {Sb}
antonima G	antonym
batalo G; prokto G	anus
inku 1	anvil
anxio 1++	anxiety
anxio 1++; nervoso 1++; ge-turba 1	anxious
u {before all consonants but h, else =un} 1++; un {before vowels and h, else =u} 1++	any {=a(n)}
uno{-} 1++	any {any/some}
uno{-} 1++	any- {any/some}
ali 1++	any {whatever}
ali kron 1++	any time
uno-pe 1++	anybody {somebody}
ali-mode 1++	anyhow {anyway}
uno-pe 1++	anyone {someone}
ali-pe 1++	anyone {whoever}
uno-ra 1++	anything {=something, a thing, act or quality undefined or unspecified}
ali-ra 1++	anything {of every item you care to choose}
ali-mode 1++	anyway {anyhow}
ali-lo 1++	anywhere
aorta G	aorta
apo 1++G; ge-lisi 1G	apart
ab- 1+	apart {prefix}
no-klu-co 1+	apart from that
kamera 1++; kamera-fa 1++; apartamenta +	apartment
simia 1++; piteka 1	ape
apika {prefer akro}	apex
afidi G	aphid
omni 1	apiece
sumita 1	apogee
dice penite 1++; apologi 1+G	apologize
apostasi G	apostate
apostola 1G	apostle
apostrofi G	apostrophize
instrumenta {long form of ru} 1++; me[-] {short affix form of mekani} 1++; mekani 1++G; ru[{-}] {short form of instrumenta} 1++; aparata {prefer ru/instrumenta}	apparatus
feno 1++G	apparent
petitio 1++	appeal
feno 1++G; surge 1++; monstra se 1+; apare 1; gene vista 1	appear
feno 1++G	appearance
apaci	appease
apendici 1	appendix
fo-volu 1++; apetiti 1+; libido 1+; apeti 1	appetite
lauda 1++; soni lauda 1+; aplaude {prefer lauda}	applaud
toribo G	applause
pomi 1++; malu 1+	apple
me[-] {short affix form of mekani} 1++; mekani 1++G	appliance
programa 1++G	application {computer}
aplika 1+	apply
elekti 1++; nima 1+G; apunkta	appoint
apreci 1+	appreciate
reporta 1+	apprise
mode 1++; proxi 1++; metodi 1+G; aproca	approach
deko 1++	appropriate
amo 1++; lauda 1++; aproba	approval
amo 1++; lauda 1++; aproba	approve
proxi 1++	approximate
proxi 1++	approximately
"meno tetra 1+; M4 {abbreviation for ""meno tetra""} 1; meno 4 {speak ""meno tetra""} 1; Aprili {prefer meno tetra} 1"	April
alexi-ve 1G	apron
deko 1++	apt
aqarela	aquarelle
piski-do 1	aquarium
ara 1+	arable
arka 1+	arc {of circle, maths}
arca 1++	arch {archway}
arki episkopa 1G	archbishop
arkitekto *G	architect
arca 1++	archway
arktika 1G	arctic
zelo 1++G	ardor
es 1++	are
area 1++; loka 1++; lo[-] {short affix form of loka} 1+	area
arena 1++; psama 1G	arena
disputa 1++; alterka 1; argu 1	argue
argumenta +	argument
aria	aria
sika 1++; aridi 1	arid
surge 1++	arise
aristo-pe	aristocrat
aritmetika 1G	arithmetic
arka 1	ark
braki 1++G	arm
arma 1++	arm {v}
braki-hedra 1G	arm chair
arma 1++; hoplo 1G	armor
arma 1++; armatura	armour
axila	armpit
arma 1++	arms
arme 1++	army
odoro 1++; aroma 1+G	aroma
cirka 1++; peri 1++G	around
peri- 1+G; cirkum- {prefer peri-}	around {prefix}
sti vigi 1++; horta; suscita	arouse
klasi 1++; komposi 1++; sistema 1++G; taxo 1++G; organiza 1+; disposi 1; arange	arrange
rangi	arrange in rows
tagma	arranged [{something} ]
taxo 1++G	arrangement
rapi 1++; aresta	arrest
veni 1++; ariva	arrival
veni 1++; ariva	arrive
veni a 1++	arrive at
aroga 1++	arrogance
aroga 1++; vani 1++	arrogant
sagita 1+; gloki 1G	arrow
glokino G	arrow-point
arti 1++	art
arteri G	artery
vafro +	artful
artikla 1++; reporta 1+	article
artikula	articulate
ge-face 1++; artificia	artificial
artisana; faber	artisan
arti-pe 1+	artist
ka 1++; kausa 1++	as {because}
iso 1++G	as {equal}
tem 1++	as {while}
iso ... de 1++	as ... as
intra metri 1	as far as
qasi +	as if
iso rubi de 1	as red as
imedia 1++	as soon as
plus 1++	as well as
ki ana 1; askende	ascend
asketi	ascetic
atributi +; askribe	ascribe
asevera	aserti
gonidio G	asexual spore
cinera 1++; spodo G	ash
fraxinus	ash tree
este etio 1+G	ashamed
aeskio G	ashamed [be ]
cinera 1++; spodo G; tefra G	ashes
epi landa 1+	ashore
kanuto	ashy
a latu 1++	aside
petitio 1++; qestio 1++; roga 1	ask
demanda 1++	ask for
somni 1++; sopo 1	asleep
sti sopo 1	asleep [fall ]
skope 1++G; aspekto 1+; spekta 1; fasi G	aspect
aspira	aspire
asinus 1+	ass {animal}
dorsa 1++	ass {buttocks}
onagro G	ass {wild}
asasina	assassinate
viole 1++	assault
unio 1++	assemblage
kongresi	assemble
unio 1++; koncili 1+; asembli; sinod G	assembly
asenti	assent
dice 1++; aserti +; afirma	assert
aserti +	assertive
aseso	assess
asiduo	assiduous
asigna	assign
asimila	assimilate
auxi 1++	assist
asocia 1++	associate
asocia 1++; societa 1++G	association
asorti	assort
postula 1++; asume 1+	assume
sura 1++	assure
Astarte G	Astarte {Phoenician goddess of love}
poste 1++	astern
astma 1+G	asthma
mira 1++; stupe 1+	astonish
tambo G	astonishment
mira 1++; stupe 1+	astound
asilu 1++G; sekuri-lo 1+	asylum
asimetri G	asymmetry
a {before consonants without h, else prefer ad} 1++; ad {before vowels and h, else prefer a} 1++	at {location}
topo {or short form to} 1++G; to {short form of topo} +	at {punctiform location}
tem 1++	at {time}
a fini 1++	at last
imedia 1++	at once {immediately}
para 1++G	at side
gradu 1++	at the same time as
atavismo	atavism
ateisti G	atheist
atleti 1+G	athlete
atlas 1	atlas
aero 1++G; ambienta 1+; atmosferi 1+G; ciela 1	atmosphere
atomi +G	atom
liga 1++; nexu 1++; aliga	attach
viole 1++; agresi 1; asalta; atako	attack
atinge	attain
tenta 1++; peira G	attempt
es la 1++; kura 1++; atento	attend
kura 1++; atento	attendance
kura 1++; atento	attention
mode 1++; sensi 1++; atitude 1+; orientati 1	attitude
trakto 1++; atrakti +	attract
sistelo +G	attraction
atrakti +; habro G	attractive
atributi +	attribute
audi-abili 1+	audible
audi-abili 1+	audibly
audi-pe [plu ] 1	audience
auguri G	augur
"meno okto 1+; M8 {abbreviation for ""meno okto""} 1; meno 8 {speak ""meno okto""} 1; Augusta {prefer meno okto} 1"	August
parenta-sorori 1++; amita	aunt
austeri	austere
Österreich	Austria
grafo-pe 1+; autori +G	author
arki 1++G; autoriti G	authority
autorizi G	authorize
vagona 1++	auto
automati 1++G	automatic
vagona 1++	automobile
autonomi G	autonomous
autonomi G	autonomy
sperma-tem 1++; autumna 1	autumn
sperma-tem 1++	autumnal
existe 1++	available
avalanca 1	avalanche
vindika	avenge
dendro-via 1	avenue
meso 1++G; medio 1+	average
miso 1++G	aversion
avari 1+; avidi 1	avid
evita 1++; elude; figo G	avoid
atende 1++	await
vigi 1++; vigila	awake
velia	awake [stay ]
dona 1++; adjudika	award
ski de 1++	aware
ab 1++; apo 1++G	away
salva se 1	away [get ]
ki ab 1++	away [go ]
apo- 1+G	away {prefix}
imedia 1++	away [straight ]
apo 1++G	away [take ]
sti fobo 1G	awful
no-tekno 1++G	awkward
subula	awl
peleki 1+G	ax
peleki 1+G	axe
axioma G	axiom
axi 1+; fulkru 1	axis
axi 1+; fulkru 1	axle
kotilo G	babble
babi 1++	baby
no-game-an 1	bachelor
bacilus 1+	bacillus
sti versi 1	back [call ]
retro 1++; versi 1++; recede	back [go ]
dorsa 1++; poste 1++; noto 1G; tergu	back {n}
adorsa	back [put ]
versi 1++	back {reverse}
retro 1++	back [set ]
retro 1++	back again
retro- 1+	back again {prefix}
ociputa	back of head
nuca	back of neck
versi 1++	back to begin
re 1++	back to beginning
re- 1+	back to beginning {prefix}
versi 1++	back to start
raki G; vertebra	backbone
fonda 1++	background
kontra 1++	backside backwards
kopi [sekuri ]; kopi bi	backup {computer}
kopi [face sekuri ]; kopi bi [face ]	backup [make ] {computer}
retro 1++	backward
retro 1++	backwards
retro- 1+	backwards {prefix}
sui-karni 1+; lardo	bacon
bakteria +	bacteria
kako 1++G; mali 1++; dis G	bad
kako- 1+G; mal- 1+; dis- {prefer kako-} G	bad {prefix}
kako 1++G	bad [very ]
kako- 1+G	bad [very ] {prefix}
kako-grafo G	bad writing
insigni 1++	badge
Meles 1	badger
mis-	badly {prefix}
perplexi 1	baffle
saka 1++; aska 1G	bag
bagatela	bagatelle
teka [plu ] 1+; bagage {French}	baggage
kapti sito 1	bait
furna 1++; kuko 1++	bake
pani-pe 1	baker
pani-bo 1	baker's {shop}
pani-bo 1	baker's shop
libra 1++; eqilibri {prefer libra} 1; balanci; trutina	balance
balkoni 1+	balcony
minus kapila 1+; kalva	bald
paka 1	bale
bola 1++; globa 1+; sferi 1+G; pilo 1; gongilo G	ball
glomera	ball {v}
balada	ballad
balet	ballet
baluna 1++	balloon
elekti 1++; balota	ballot
urna	ballot box {urn}
bambu 1	bamboo
banali	banal
banana 1++	banana
banda 1++	band
faski {prefer short form fa} 1	band {group}
banda 1++	band {strip}
banda 1++; bandage 1	bandage
klepto-pe 1++; bandita	bandit
ligro G; ulio G	baneful
bang 1	bang
fo-soni 1++	bang {sound}
orna-zo 1++	bangle
bali ex 1++	banish
skala fragma 1+; balustra	banister
longi kumu 1	bank {long heap}
benca 1++; side 1	bank {long seat}
banka 1++	bank {money}
ripa 1+	bank {river}
konto 1++	bank account
banka-bileta 1+	bank note
banka-rupta	bankrupt
insigni 1++	banner
bani	bannish
pluto vora 1+; banketa; toeno G	banquet
bapti 1++G	baptize
baci 1++G; vekti 1; rabdo G	bar
zigoma G	bar {belt}
bara +	bar {tavern}
barbaro 1+	barbarous
uncinato	barbed
apo trika-pe 1; kapila-pe 1	barber
nudi 1++; gimno 1+G; psilo G	bare
denuda	bare [lay ]
nelipo G	barefoot
boni merka 1	bargain
navi 1++	barge
exkoria; floeo G	bark
voci 1++	bark {dog}
kortika 1+	bark {tree}
Hordea 1+	barley
alfito G	barley flour
stora-do 1++	barn
tito G	barn-owl
baroni 1	baron
milita-do 1+; kaserna	barracks
barage {French} 1++	barrage
kupa 1++; barila 1; mega va 1	barrel
no-fertili 1	barren
barikada	barricade
fragma 1++G; barira 1+; herko G	barrier
subex	basal layer
basalti	basalt
basi 1++G; funda 1++; baso 1; hedra G	base
lunula	base of finger-nail
besbola 1	baseball
basi-ka 1+; basamento	basement
kratera 1++G; pelvi 1; basina; peliko	basin
basi 1++G; baso 1	basis
korbi 1++; mirso G	basket
bate 1++	bat
vespertilio	bat {animal}
bata	bat {n, bat and ball}
korina 1++G	bat {n}
grupa 1	batch
lava 1++; balno +G; soma-va 1	bath
lava 1++; klisi 1G; luvi 1	bath [take a ]
lava 1++; balno +G; nipto G	bathe
bato 1++G	batho-
baci 1++G; rabdo G	baton
bate 1++	batter
bateri 1+; pila	battery
milita 1++; maki 1G; batalia	battle
voci 1++	bawl
baia 1++; sinu 1	bay
Laurus 1+	bay tree
bazar 1+	bazaar
es 1++; onto 1+G	be
eqa 1++	be {equal}
es sati 1	be enough
es la 1++	be present
litora 1++; plage 1+	beach
pirso G	beacon
globula 1++; lapilus	bead
beka 1++; rostra 1+; rinko 1G	beak
bibe-va 1+; bikari	beaker
radia 1++	beam
traba 1++	beam {n}
trabikula	beam {small}
ligni-bloka 1++; tigi	beam {wooden}
faba 1++; legumi 1+	bean
ursu 1++; arkti G; Ursus	bear {animal}
gesta	bear {behave}
fero 1++; gesta	bear {carry}
tolera 1++	bear {endure}
viviparo	bear living young
testimoni	bear witness
feta	bear young
barba 1++; poga 1G	beard
arista	beard of corn
glox	beard of wheat
zoa 1++G; animala {prefer zoa} 1; bestia	beast
bate 1++; krote G; palpita	beat
bate 1++; batimento	beating
kali 1++G; dekora 1+; aglao G; beli; formoso; hermoso {Spanish}; pulkri	beautiful
maxi kali 1; kalisto {prefer maxi kali} G	beautiful [most ]
kosmeti 1G	beautifying
kastora 1+	beaver
pa gene 1	became
ka 1++; kausa 1++	because
kausa 1++	because of
sema 1++G	beckon
gene 1++G; esce 1+; deveni 1	become
kli 1++G; sopo-mo 1; kubila; leko G; stibado G	bed
domi-te 1	bed linen
Hemiptera 1+G; cimi; koris G	bed-bug
Hemiptera 1+G; cimi; koris G	bedbug
somni-ka 1+; kubikula; talamo G	bedroom
apis 1++; melisa 1G	bee
melisa 1G	bee {honey}
Fagus 1+	beech
Fagus 1+	beech tree
bovi 1++	beef
propolis G	bee-glue
kipselo G	beehive
pa es 1	been
bira 1++	beer
ceru 1++	beeswax
Beta 1+	beet
Koleoptera 1+G	beetle
ante 1++	before {place}
ante- 1+	before {place}{prefix}
pre-di 1	before [the day ]
pre 1++; previo {prefer pre}; priori {prefer pre}	before {time}
pre- 1+	before {time}{prefix}
pre meso-di 1++*; antemeridia {prefer pre meso-di}	before noon
petitio 1++; roga 1; mendika	beg
pa proto 1	began
ptoko G	beggar
proto 1++G; komence 1+; incipi	begin
tiro G	beginner
proto 1++G; komence 1+	beginning
rudimenta	beginnings
ge-proto 1	begun
pro 1++; vice 1++	behalf
favo 1++; pro 1++	behalf of [on ]
akti 1++	behave
nega 1++	behave negatively
etos +G	behavior
etos +G	behaviour
poste 1++; retro 1++	behind
opisto- G	behind {prefix}
eke !	behold !
organismo 1++G; vive-ra 1++; objekti 1+; onto 1+G; bio-ra 1; enti 1	being {n}
es 1++	being {participle of to be}
kredi 1++	belief
kredi 1++; suspici 1+	believe
kampani 1+; kodono 1G; tini-ru; tintinabulu	bell
nola G	bell {small}
voci 1++; mugi 1+; brika	bellow
foli 1+G; fisa 1G	bellows
abdomina 1; ventra	belly
de 1++; pertena 1	belong
es de 1; pertine	belong to
infra 1++; intra 1++; sub {don't mix with su} 1++; hipo 1G	below
infra- 1+; hipo- 1G	below {prefix}
zona 1++G; zo[-] {short affix form of zona} 1+G; meso-zo 1; zigoma G; cinktura {prefer zona}; zostero {prefer zona} G	belt
kloro-zo 1	belt [green ]
benca 1++; trano G	bench
flexi 1++	bend
kurva 1++; kampilo {prefer kurva} 1G; kampto {prefer kurva} G	bend {n}
flexi 1++; kurva 1++; kampilo {prefer kurva} 1G	bend {v}
klina 1++	bend over
infra 1++; sub {don't mix with su} 1++; hipo 1G	beneath
subter-	beneath {prefix}
profito 1++; beneficia	benefit
bene-volu	benevolent
benigna	benign
ge-flexi 1++; skolio G	bent
genikulato	bent {like knee}
lordo G	bent backward
benzina 1++	benzine
koku 1++G; baka 1+; akini	berry
navi-kli 1	berth
implora; suplika	beseech
extra 1++; para 1++G; proxi 1++	beside
para- 1+G	beside {prefix}
plus-co 1++	besides
maxi boni 1++; aristo G; optimi	best
divi 1++	bet
vend a non-ami 1++; menio +G	betray
ma boni 1	"better {comparative of ""good""}"
meliora 1+; konvalesce	better [get ]
divi-pe 1	better {n, betting person}
ma-boni 1++	better {n, something better}
ma-boni 1++; meliora 1+	better {v}
inter 1++; meso 1++G; metaxi G	between
bibe-ma 1+; biberage	beverage
kura de 1+; kave	beware
ultra 1++; preter 1	beyond
ultra- 1+	beyond {prefix}
Kristo-Bibli 1*	Bible [the ]
bibliolatri G	bibliolatry
bi-ciklo 1++; bi-rota 1	bicycle
bifurka	bifurcate
mega 1++G; magni 1	big
bumasta G	big breasts
halux	big toe
bi-game	bigamy
major 1++; ma mega 1	bigger
kole 1+; bili	bile
nota 1++	bill
bil	bill in law
menu 1+	bill of fare
giganti 1+G	billion {UK}
bikro	billionth part
unda 1++; unda [mega ] 1	billow
teka 1++G; mega teka 1G	bin
binari	binary
liga 1++; sponsa 1++; desmo 1+; vinki	bind
sfingi G	bind tightly
vinkulo	binding stuff
binokula	binoculars
bio-genesi G	bio-genesis
bio-grafo G	biography
biologisti G	biologist
bio-logi G	biology
bi-pedi	bipedal
Betula 1+	birch
Betula 1+	birch tree
avi 1++; orni 1G	bird
nati 1++; toko 1G	birth
pare 1; parturi	birth [give ]
nati-di 1++; genetla G	birthday
nevus	birthmark
biskokta 1+	biscuit
bi-sexu	bisexual
episkopa 1+G	bishop
mero 1++G; peci 1+; frustu 1; fragmenta	bit
poko {Italian} 1+	bit [a ]
morda 1++; dakno 1G; degma G	bite
detritu 1	bits rubbed off
pikro 1++G; amari 1; acerbi	bitter
bitumina	bituminate
bi-valva	bivalvate
xeno 1++G; bizari	bizarre
bi-zona	bizonal
melano 1++G; atro 1+; nigra	black
atramenta	black fluid
merula	blackbird
kisti 1+G; vesikula 1+	bladder
blada 1++	blade
etio 1++G; kulpa 1; momo G; vitupera	blame
blasma G	blame {v}
moli 1++; blandi	bland
vaku 1++	blank
kli-te 1++; stragulu G	blanket
lana-te 1	blanket [wool ]
fo-soni 1++	blare
blasfema G	blaspheme
fo-fla 1	blast
uredo	blast {botanic}
fo-busti 1	blaze
sporta jaketa 1	blazer
leuko 1++G	bleach
frig e no-gluko 1	bleak
glamiro G	blear-eyed
ovis voci 1	bleat
lose hemo 1++	bleed
mixa 1++; misce	blend
bene-dice +	bless
uredo	blight {botanic}
no-vide 1++; ceko 1; tiflo G	blind
ablepsia	blindness
nikti 1+	blink
kisti 1+G; vesikula 1+; fodo G; pomfo G	blister
bloka 1++; plaka 1++G	block
blonda 1++; xanto 1++G; blond	blond
hema 1++G; sangui {prefer hema}	blood
hema-tubi 1	blood vessel
hema-sugo *	blood-sucker
fonako G	blood-thirsty
flori 1++; anto {prefer flori} 1G	bloom
makula 1++	blot
makula 1++	blotch
blusa 1+	blouse
sufla {=fla} X	blow
fla 1++; fisa {prefer fla} 1G	blow {air}
tipo 1++G; kolpa 1+	blow {hit}
impakti 1++; tima G	blow {n}
munge	blow nose
fla nasa 1+	blow your nose
pingui	blubber
ciano 1++G; blu 1+; azur 1; cerule 1	blue
ciano 1++G; cerule 1	blue [sky ]
glauko G	blue-green
blufa	bluff
ero 1++	blunder
non-akuto 1++; amblio G; obtusi {prefer non-akuto}	blunt {not sharp}
krudi 1++; bruska {French, prefer krudi}	blunt {rude}
no-luci 1+	blurred
rubi 1++; rubesce 1+	blush
bikto G	bluster
taba 1++; vibi	board
bombasti 1++; bragadoci 1; vanta	boast
kompo G	boasting
navi 1++; nau 1G; skafo G	boat
barka	boat {small}
karina 1+	boat keel
soma 1++G; korpu	body
morta-pe 1+	body {dead}
dema G	body [living ]
paluda 1+; lama +; marisko	bog
buli 1++; gurgita; zeo G	boil
furunkulo	boil {medical}
kaldiera	boiler
no-fobo 1+; atresto G	bold
hardi	bold [be ]
kefa kosina 1; kefa-kosina 1	bolster
helika-baci 1+; gomfo G	bolt
bomba 1++	bomb
bombarda	bombard
bonbon +	bonbon
desmo 1+	bond
osteo 1++G	bone
extra piro 1	bonfire
kapota 1+; boneta	bonnet
boni 1++	bonny
bonus	bonus
bibli 1++G; libri 1	book
psokus G	book louse
ligatura	book-binding
plu bibli 1	books
bombo	boom
bota +	boot
bota +	bootee
pergula	booth
butina; skilo G; spolia	booty
margina 1++; fimbri 1; borda {prefer margina}; giso {prefer margina} G; kosimba {prefer margina} G; kraspedo {prefer margina} G; limbi {prefer margina}	border
fini a 1	border on
fora 1++; tere; tripano G	bore {hole}
fatiga 1++	bore {tire}
fora-ru 1++; teretro {prefer fora-ru} G	borer
monotono 1G	boring
no-stimula 1++	boring {adj}
ge-nati 1++	born
gene nati 1; naske	born [be ]
renaske	born again [be ]
burgo 1	borough
tem-gene 1++; tem habe {=tem-habe} 1; tem-habe 1	borrow
pektora 1; gremi	bosom
autokrati G	bossy
botaniza G	botanize
bi 1++; ambi {alternative: pan or bi} 1+; amfi {prefer ambi, or pan, bi} G	both
panto {or short form pan} 1++G; pan {short form of panto} 1+G	both {if two}
ambi- 1+	both {prefix}
bi-ci bibli 1++	both books
amfi- G	both sides {prefix}
turba 1++; vexa 1++	bother
botilia 1++; ampula 1	bottle
bibero	bottle [baby ]
dorsa 1++; funda 1++; baso 1; podex G	bottom
bento 1+G	bottom {sea}
rami 1++	bough
ge-merka 1	bought {participle of to buy}
pa merka 1	bought {preterit of to buy}
boulion {French}	bouillon
mega lito 1G	boulder
salta 1++	bounce
limita 1++	bound
horizo 1++G; limita 1++; telson G; termina	boundary
mesoro G	boundary stone
flori-fa 1+; buke	bouquet
burgeso 1+	bourgeois
boteka 1++	boutique
bovi 1++	bovine
toxo G	bow
klina 1++	bow {bend over}
